sourcePath,sourceRelativePath,sourceSha256,sourceHadNoAlpha,preset,preserveSourceDimensions,targetContentHeight,status,skippedReason,outputPath,outputSha256,sourceSize,sourceBoundingBox,scaleRatio,contentSize,outputSize,outputBoundingBox,contentBoundingBox,bottomCenterAnchor,normalizedPivotX,normalizedPivotY,requestedColors,actualColors,requestedPaletteColorCount,actualPaletteColorCount,opaquePixelCount,transparentPixelCount,sourceUniqueColorEstimate,outputUniqueColorCount,alphaValues,elapsedMilliseconds,warningCodes,errorMessage,algorithmVersion,presetConfigHash,saturationPreset,saturationMultiplier,saturationAdjustedPixelCount,saturationClampedPixelCount
E:\mercenary-rpg\asset_work\character_sources\G_g_kobold_female_001_코볼트_여성_프리셋_001_0001.png,G_g_kobold_female_001_코볼트_여성_프리셋_001_0001.png,7c7c3ee78c8348a5922403492eacc7771e810b0a5dfd83b34d61393b4c86dc2d,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_kobold_female_001_코볼트_여성_프리셋_001_0001.png,af1fd045e9b97ea799d7262685134aad1d4776aaeb030f2aa622e3c9b1ca56d0,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,15660,16,"[0,255]",8811.135,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,111939,429
E:\mercenary-rpg\asset_work\character_sources\G_g_kobold_male_001_코볼트_남성_프리셋_001_0001.png,G_g_kobold_male_001_코볼트_남성_프리셋_001_0001.png,f8f14eb58a89281c1473ae448aa3400e02e09316ce02766280aebb50aa444f60,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_kobold_male_001_코볼트_남성_프리셋_001_0001.png,d05cac6b2c7ea4e62c2d501201e1aa7689df27fcf5dfe24031518df239070973,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,14023,16,"[0,255]",8906.121,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,29048,452
E:\mercenary-rpg\asset_work\character_sources\G_g_lionkin_female_001_사자수인_여성_프리셋_001_0001.png,G_g_lionkin_female_001_사자수인_여성_프리셋_001_0001.png,86d0679a4252acc8d34afc75ad7452ba6fc634e6482dac30ffb128f66bfd8d77,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_lionkin_female_001_사자수인_여성_프리셋_001_0001.png,afa9b56dedc0e7c1eb0858578ad93e2150e357d65f3643fc9e5b138188a3ca41,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,14156,16,"[0,255]",8601.692,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,104744,439
E:\mercenary-rpg\asset_work\character_sources\G_g_lionkin_male_001_사자수인_남성_프리셋_001_0001.png,G_g_lionkin_male_001_사자수인_남성_프리셋_001_0001.png,9d0667a7324b1088a22a5ab0305ca5224f09a7b082c85a9fa7e98378d21b6519,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_lionkin_male_001_사자수인_남성_프리셋_001_0001.png,ee3bc1e8a428e9a6cc27442263703df7636ea42397a516b52ce2950572803d31,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,18014,16,"[0,255]",8137.781,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,35478,5906
E:\mercenary-rpg\asset_work\character_sources\G_g_lizardkin_female_001_도마뱀수인_여성_프리셋_001_0001.png,G_g_lizardkin_female_001_도마뱀수인_여성_프리셋_001_0001.png,90254f4ecb3fde8bdd0bd4b4eaa4ca8bbfda7c30be830836e58e8047a4c0335e,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_lizardkin_female_001_도마뱀수인_여성_프리셋_001_0001.png,bab87caf596f909886f024e928592a2f94b7db84954a51b0f7ef90c3d4f54727,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,14607,16,"[0,255]",8364.76,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,110829,326
E:\mercenary-rpg\asset_work\character_sources\G_g_lizardkin_male_001_도마뱀수인_남성_프리셋_001_0001.png,G_g_lizardkin_male_001_도마뱀수인_남성_프리셋_001_0001.png,07336cc0568e503453b3798faa44bc910169de1768684e49ef16822fa98db725,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_lizardkin_male_001_도마뱀수인_남성_프리셋_001_0001.png,093bd01d3a9147bd737dca14c676c79c9ca475127d2fbc8038609adaaa746b70,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,14590,16,"[0,255]",8205.975,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,31096,359
E:\mercenary-rpg\asset_work\character_sources\G_g_mimic_female_001_미믹_여성_프리셋_001_0001.png,G_g_mimic_female_001_미믹_여성_프리셋_001_0001.png,7f1386e735f26106e836e47d98f12dd902aae2f41b2f88d074d22dbb766c3a8b,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_mimic_female_001_미믹_여성_프리셋_001_0001.png,f07ec9de090a8ef213d5981eea8346f2ab0fdc1c69aacd525f5486caa8f0b456,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,14915,16,"[0,255]",8496.35,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,25719,283
E:\mercenary-rpg\asset_work\character_sources\G_g_mimic_male_001_미믹_남성_프리셋_001_0001.png,G_g_mimic_male_001_미믹_남성_프리셋_001_0001.png,d89f4438c6947fe9ad4ca03d6b1b9ad1704476e2171fd7921bb30a9d09ae283f,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_mimic_male_001_미믹_남성_프리셋_001_0001.png,f71568ce068b0b362d796989090832d9e7e16fe1753ae3f3f7ab868a733443d0,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,15625,16,"[0,255]",8251.115,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,30717,197
E:\mercenary-rpg\asset_work\character_sources\G_g_minotaur_female_001_미노타우로스_여성_프리셋_001_0001.png,G_g_minotaur_female_001_미노타우로스_여성_프리셋_001_0001.png,a4c4979303c22df99acf85a6a4df469b105ed3768bb0d5e82072ed7510daaa13,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_minotaur_female_001_미노타우로스_여성_프리셋_001_0001.png,b1348ce92b75a4daedda8b2b398cd13327030ada6244adc70e3c70667fbd3462,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,13544,16,"[0,255]",8449.044,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,24084,459
E:\mercenary-rpg\asset_work\character_sources\G_g_minotaur_male_001_미노타우로스_남성_프리셋_001_0001.png,G_g_minotaur_male_001_미노타우로스_남성_프리셋_001_0001.png,741607e206b82a4f7b710cd8bffb512856f603316924d746a2d5eb188dd1df27,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_minotaur_male_001_미노타우로스_남성_프리셋_001_0001.png,1c310031d7b44f5d037c1980ea2715ba911bf5924d23cfaa0dac54f0cc3f8c2a,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,10357,16,"[0,255]",8375.089,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,26868,294
E:\mercenary-rpg\asset_work\character_sources\G_g_oni_female_001_오니_여성_프리셋_001_0001.png,G_g_oni_female_001_오니_여성_프리셋_001_0001.png,d2e4937d2398092c6764f8b078191102bedfbffd0bfb2362adb301dc796c5d86,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_oni_female_001_오니_여성_프리셋_001_0001.png,357f2f3a3df4329e5c0fb77a6f62b783aedf0b631da5f06824fca0da7b167613,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,9711,16,"[0,255]",8710.942,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,26989,440
E:\mercenary-rpg\asset_work\character_sources\G_g_oni_male_001_오니_남성_프리셋_001_0001.png,G_g_oni_male_001_오니_남성_프리셋_001_0001.png,f24f8b5543a60195f6e69a38163e57bf0e03b28affee7935beec328d7b5dc988,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_oni_male_001_오니_남성_프리셋_001_0001.png,5b0d36b6ca4dcfa9b2fdbf705a28b169085ed9263fb4ce757c955f8348427ef1,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,15579,16,"[0,255]",8562.905,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,38242,314
E:\mercenary-rpg\asset_work\character_sources\G_g_orc_female_001_오크_여성_프리셋_001_0001.png,G_g_orc_female_001_오크_여성_프리셋_001_0001.png,e3f4df2a9680c6f17f4000d6da3ef14860c3e35c87b68eecd93c743142bf9fb5,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_orc_female_001_오크_여성_프리셋_001_0001.png,37e7214ae5ed07de9e8dda33408baf8d7fc4c0525c39459cb4179a9af5d07769,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,14624,16,"[0,255]",8391.593,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,26808,194
E:\mercenary-rpg\asset_work\character_sources\G_g_orc_male_001_오크_남성_프리셋_001_0001.png,G_g_orc_male_001_오크_남성_프리셋_001_0001.png,2ee6cf491ccefec29a0b7db073bd553aa9ca4931ad1803dc955c7e8716d9226e,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_orc_male_001_오크_남성_프리셋_001_0001.png,e95044ba04ba25cb26bb04fd8726e5118fcb5b6788139718fb4fd671f50b07a2,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,20246,16,"[0,255]",8656.323,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,48494,281
E:\mercenary-rpg\asset_work\character_sources\G_g_rabbitkin_female_001_토끼수인_여성_프리셋_001_0001.png,G_g_rabbitkin_female_001_토끼수인_여성_프리셋_001_0001.png,a8ccb6cebb7a60f4df9cc7fa61fa3db21b6c1e394b7298902f178a22e15a8ff5,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_rabbitkin_female_001_토끼수인_여성_프리셋_001_0001.png,09e4ee9b511cfef6b81b5e7461d03028e26f9277756b7017a622294a2bf94895,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,11280,16,"[0,255]",8424.623,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,111871,220
E:\mercenary-rpg\asset_work\character_sources\G_g_rabbitkin_male_001_토끼수인_남성_프리셋_001_0001.png,G_g_rabbitkin_male_001_토끼수인_남성_프리셋_001_0001.png,e42a4bdf0eb0002957803d11b8043387d979927b445a59d6dff8a7377af18a1b,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_rabbitkin_male_001_토끼수인_남성_프리셋_001_0001.png,b9694c524c93a1d263bdf93b5b857333e492d6a94676890ad64b25120f2bd07e,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,18779,16,"[0,255]",8382.222,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,27856,6603
E:\mercenary-rpg\asset_work\character_sources\G_g_raccoonkin_female_001_너구리수인_여성_프리셋_001_0001.png,G_g_raccoonkin_female_001_너구리수인_여성_프리셋_001_0001.png,d1bf814b538963786ea638d3207bb813bc56d7811952c24e0c85f1a1691e2768,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_raccoonkin_female_001_너구리수인_여성_프리셋_001_0001.png,e44d746cee90145860663841e3eca0c7a433eb82ac9f5887188f7293e113ed87,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,11564,16,"[0,255]",8342.538,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,110945,293
E:\mercenary-rpg\asset_work\character_sources\G_g_raccoonkin_male_001_너구리수인_남성_프리셋_001_0001.png,G_g_raccoonkin_male_001_너구리수인_남성_프리셋_001_0001.png,5f8c0475628be16813376d60e491f02223046c2d8a755780a25793151a84f65d,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_raccoonkin_male_001_너구리수인_남성_프리셋_001_0001.png,328ce7630d0a1b9b5b73e208535d445d4e6c093db8a542d687fa974f6da7b2fe,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,13673,16,"[0,255]",8217.657,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,34004,302
E:\mercenary-rpg\asset_work\character_sources\G_g_sheepkin_female_001_양수인_여성_프리셋_001_0001.png,G_g_sheepkin_female_001_양수인_여성_프리셋_001_0001.png,f4b89d37ceb3db21752d192aa19eb8aca2c3ed32586c7e606038bf8796328bfb,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_sheepkin_female_001_양수인_여성_프리셋_001_0001.png,111c41c88839fb5e1f0dbd8500e3a57c406836db1ceaea37c12a491873e878b0,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,10029,16,"[0,255]",8083.76,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,23913,330
E:\mercenary-rpg\asset_work\character_sources\G_g_sheepkin_male_001_양수인_남성_프리셋_001_0001.png,G_g_sheepkin_male_001_양수인_남성_프리셋_001_0001.png,dd639a3441c2a4b1286f1e8532b2f51a99e48e5548748e913c8b040f01e76f1f,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_sheepkin_male_001_양수인_남성_프리셋_001_0001.png,68963d8803d04fa39dc3e6f23af1e5822d32357742cc15577f4ad8e4a58c30ed,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,15208,16,"[0,255]",8122.025,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,34787,313
E:\mercenary-rpg\asset_work\character_sources\G_g_slime_female_001_슬라임_여성_프리셋_001_0001.png,G_g_slime_female_001_슬라임_여성_프리셋_001_0001.png,3907cb0835e29f212a79802610a1476cbbfadb86c973ec4e3178da105475a6d3,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_slime_female_001_슬라임_여성_프리셋_001_0001.png,d61a6389bcfd5faafab6ea3402a86f2441d0b71adb777bb919657b8abf6b858d,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,13845,16,"[0,255]",8111.646,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,19577,18639
E:\mercenary-rpg\asset_work\character_sources\G_g_slime_male_001_슬라임_남성_프리셋_001_0001.png,G_g_slime_male_001_슬라임_남성_프리셋_001_0001.png,a7522dbae1c7ddb579fe8545431d398fa5d7bf10f98b2328f6599b6e3aba8939,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_slime_male_001_슬라임_남성_프리셋_001_0001.png,a12dfac8b0b65556a6efbce37088b7345a8883a6eeab04e6bbcff1b50af10bfa,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,16468,16,"[0,255]",8453.539,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,28338,631
E:\mercenary-rpg\asset_work\character_sources\G_g_spiderkin_female_001_거미수인_여성_프리셋_001_0001.png,G_g_spiderkin_female_001_거미수인_여성_프리셋_001_0001.png,58d3c4687c4bd38b0ddaee8ddf9c99c1f14c76d54eabbc71a32ae7bbeea3789e,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_spiderkin_female_001_거미수인_여성_프리셋_001_0001.png,239dd4908e7ea356efa8fba6916efa2fc107e958d3ec68de40c8612a239ddaee,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,15453,16,"[0,255]",8307.867,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,29761,122
E:\mercenary-rpg\asset_work\character_sources\G_g_spiderkin_male_001_거미수인_남성_프리셋_001_0001.png,G_g_spiderkin_male_001_거미수인_남성_프리셋_001_0001.png,1d78345e92dee893a017302359867c5d7d1a503a0bca9f0eaf06f5dfd6fdead0,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_spiderkin_male_001_거미수인_남성_프리셋_001_0001.png,fad6e40e47c4e873a9bbccd82e1f47f8f0b22aca2a96fe228b026b6d63ed5549,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,12259,16,"[0,255]",8312.288,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,110350,889
E:\mercenary-rpg\asset_work\character_sources\G_g_undead_female_001_언데드_여성_프리셋_001_0001.png,G_g_undead_female_001_언데드_여성_프리셋_001_0001.png,39834319151a66c9503f112ce1f9b023997552feca8414698058392d93033510,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_undead_female_001_언데드_여성_프리셋_001_0001.png,6dcaa2df9045fdc583785bd7aa5697c2551323ab532cc33a0c757916420dfda0,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,14961,16,"[0,255]",8537.579,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,30524,230
E:\mercenary-rpg\asset_work\character_sources\G_g_undead_male_001_언데드_남성_프리셋_001_0001.png,G_g_undead_male_001_언데드_남성_프리셋_001_0001.png,44d3e45e2214244b0dc505dcbf55b872c56b5444e75ac03638259acf0d4b8eed,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_undead_male_001_언데드_남성_프리셋_001_0001.png,061a844affbc175a917de7370fa914e030a559f79513a11924734f0d568798a7,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,11971,16,"[0,255]",8225.875,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,33194,265
E:\mercenary-rpg\asset_work\character_sources\G_g_vampire_female_001_흡혈귀_여성_프리셋_001_0001.png,G_g_vampire_female_001_흡혈귀_여성_프리셋_001_0001.png,653d5d93424e6f6e5f7de062543850e7a7effeb37585a0331857feedb23be32c,True,website_master,True,,WARNING,,E:\mercenary-rpg\asset_work\character_pixelized\website_master\G_g_vampire_female_001_흡혈귀_여성_프리셋_001_0001.png,14842c23dd12f42acaa9453dfbea386beb268da12017e0e52934c0a43810e66c,"[1664,2432]","[0,0,1664,2432]",1.0,"[1664,2432]","[1674,2442]","[5,6,1667,2436]","[5,6,1667,2436]","[837.0,2436.0]",0.5,0.9975429975429976,16,16,16,16,4038660,49248,13206,16,"[0,255]",8497.936,"[""SOURCE_HAS_NO_ALPHA"",""BOUNDING_BOX_TOUCHES_EDGE""]",,mercenary-pixel-convert-1.0.0,d9f65e9f487237e86a6f80df6c266cc1226f40a6935d8f746867e0be08b4e8ce,high,1.35,33908,190
